userId,umap_1,umap_2
UC25yTpQxtfwOAKxmaZ0Qd6Q,-1.8667979,7.1602535
UC26QvVvAcpQHXLdlNRZ20hQ,9.204585,-3.0982003
UC26WMjABV42q64Nzn620i0Q,-4.616522,-0.10959248
UC27bsIR1rlIZwQPphj2uxdA,0.7812774,4.9830003
UC29AQCQZRSBpPKCa_PDV-jQ,-0.29566962,8.525949
UC29Q8C0ZR51rpCHgSWtXhew,5.554911,8.260321
UC2ARbzc3qI6cRSdO1glEWJg,0.5709297,-3.0855083
UC2AoKEeDzqbSlXcJ9Ev74kQ,3.2683024,5.4243402
UC2B1Z1N8t3CzrS3MKqB9znw,0.25923827,4.79551
UC2BJ_2PiQeTQwXDiewus6SA,-0.42545193,-6.791839
UC2Bxf7dJ9mnd1QzzBsyonQw,3.5760555,9.560371
UC2Jz6Fd0n0wLrTnTzE3vjrA,-3.854838,10.951777
UC2K_o5oJJOjIS8VZpua18KQ,2.2177823,1.3911676
UC2KkMHjVYIa-4qSoqhmN0WQ,-2.1663404,0.9606072
UC2LXWAhG9BTaB2bzIlRaGlA,-5.1576414,10.916943
UC2NE3OJ9s2Rnd-LVmibOjmw,1.8906671,5.5591197
UC2OLP8gzstoepaNjTMvxckg,2.6022084,5.589482
UC2PaUhvF_PfYfREKaG4YcAQ,0.04770152,-6.167797
UC2Pq1gLK9e9lGLMiMTMj54A,0.42320165,-0.7927113
UC2Qu0bdXN6dr5biJqmDUeVg,2.158878,1.7251053
UC2REi0zKf9eAhByMFHvU8sg,-1.2423873,3.4377892
UC2RvgSK3oIGq5B19k-cWlmA,1.543546,-3.9973817
UC2SMfWk1FvG6vVMifl1TcNA,-0.8855141,9.470613
UC2WTklSvpH8xuCk2zouisHg,-3.5018919,9.890019
UC2WtNrUJp0UnOOMDJdCG5DQ,1.2961485,1.3669283
UC2ZVho-u6jiyJ1BsGs-6IMw,-3.885472,6.8985767
UC2_5i5-K-uNJHFTtV0ieIMw,6.139855,8.115048
UC2aox3V4wQa4fOYSg8rkOAQ,-6.044253,3.6514955
UC2bp5OW1v4_DufXp7owOZ_g,-4.3003135,0.98176235
UC2fAK4L9LsihWAp12hsNL7w,9.683642,4.804867
UC2gwwB8nIpnZ0TjOwGIBUDw,0.64454675,-6.4137735
UC2hZe__NLW92DEsiP_E8CcQ,7.1916986,-5.3573084
UC2hynKRJ4KGgxCQomOheztg,8.711537,-6.718279
UC2ib0Bwvza2oi9W10sSWJ-g,-0.29123026,2.948136
UC2jDkoeUUF1KSgUWi2oRPiw,2.8383174,8.750263
UC2jkAGVjHa-iOBeANBlJjxA,0.5868145,-5.965885
UC2jwtnKMUzXoNP-s7pK3XHQ,11.015471,2.2128966
UC2lXZ5Vpmj86A21klDNYZzA,-3.8757033,-2.236521
UC2n5Zo0oD2ehypn_NIRxN4w,-0.34644526,6.1840024
UC2oXCtQWFOi6dt1pPlJSPXA,2.0774064,5.961183
UC2ouDDp9vM9axTeAZbLFfgQ,-1.3663852,3.4201305
UC2ppVpKjU_uY2oAMWh4GRbQ,-1.7380055,7.0987887
UC2rqJDlMDh_7fZsnhKgb_qA,2.416211,1.3822122
UC2sECp-IRVOirad8PXk1iNg,7.57914,-5.952625
UC2sbWjxcqkU1IV5PIGtLgOg,-2.7318087,1.5233111
UC2tFnaBeXc4md7cPpU26qVA,-5.709209,3.1221921
UC2udVDs5xe-u011Tka-NNgw,-3.897151,-2.2457535
UC2vMm3YS6hg1v1YLZ9ngj3Q,3.27435,7.7495723
UC2vNeM12dENw_Tl9O5aanBg,0.57588583,1.2430763
UC2vTkBYAbh2xLT6phBwNUUg,0.75756437,-3.0857413
UC2vfpW_j4TTYO6lpzzDoR8Q,4.028046,-2.3014755
UC2wjIMtYLzpQotTEZYETc2A,5.066716,8.980515
UC32h7-CSTjtSbYts--EhpOQ,-2.137084,9.659802
UC33cr7U_NQcUUm-eAb9T9gw,12.19919,3.8068867
UC343wQEBzmnnz5NsIE9jCnA,-5.5513897,4.307657
UC34WFQ-cgdb4z_3_Qm2agWg,10.853726,1.3823912
UC35jhAAwv4jDLm9PHkV9dYg,-4.7540994,-1.9112025
UC35v6Ll1NeccUd3dW7GWzkw,0.70432043,0.3007258
UC36IlB3MDFL8s1qFLNlzlPA,0.6154856,-5.989213
UC36QqtZHuMit7OQgv6WCdHA,-4.011989,9.27832
UC36ZJH-VhJCs-QWMIgbjanw,-5.8111553,4.2509456
UC373Id-2O4B_TqDmzG1xxyw,-3.6259844,6.854759
UC38AKgSLz6b7OymnCO3ksvg,-0.8213851,0.110283725
UC38OeYuWYNN8lZQeSlbmSGg,1.6816509,6.942089
UC3C2O78cOsT4kvR_d_ZEImw,10.517188,2.9767365
UC3CXT6XKj30C_PUPCy3O0Ug,0.5687823,9.516507
UC3EHztyZ4tEQqy8PuawZXtg,-5.586234,-1.3573469
UC3FShP-VH_s0BvVD1m1vLbA,-1.5011165,5.7896924
UC3H2ijtlL7-OGurllsKNrwQ,0.08226297,3.6815863
UC3IOkYdbtpq8oRBzQKGEInQ,5.5912313,8.195201
UC3Jgo_95HK0jQT3mmeHa3Xw,-2.1333017,9.664354
UC3KRoaMtuAEWasHUQMtFh8Q,-4.66079,0.43978643
UC3KZgktE6pCCjIaxKyGs0Iw,7.097601,-5.2361846
UC3L03q1hl5K2gkLso2IFz6Q,9.156994,-5.7405267
UC3Lw6okOlAEnfaaaQ3mhg3Q,-0.26325923,-6.7981844
UC3Moaf59U9kRkW5KTjOPz9g,8.403016,-5.12668
UC3Nx4RQajSzJ6MGBK4X4BMA,-3.8923483,-2.2186146
UC3OI-scmfgqginG2fVmdqoA,8.877592,-6.603049
UC3PIn-e4HzfOQmvXgls6oow,-2.5459213,-2.6636353
UC3RkKV3O97deF-cA5PKVD-A,-3.5189776,3.4274313
UC3S9S2IkjfgAyEjBu2JrvNg,-4.4385943,-2.1877892
UC3TtOthQfVHS6vCCsoDLK2g,0.05411493,10.570809
UC3XEpDanrCsH_k3yxkq_hZg,8.151322,-2.634729
UC3YZrdCPwT4fDQFGZFpS6vw,-1.2881689,-4.5540147
UC3YfJCacGDPSZCCmPD1rTEQ,4.15275,-2.2673745
UC3Z1G2iWoVkkInN_hXljfIg,0.3509576,8.280687
UC3ZRMUyFm1AXAGiN8JUGDLA,8.523041,-2.7545009
UC3bDPYPCUw1kwDaNyyc0zfA,8.39698,-5.442967
UC3egsNvp3cMIh3Evby0fzhg,-5.672753,-1.329901
UC3f2saeTnp73YrQLqH5Pqcg,1.5379779,6.9275813
UC3fm3y03XaYZwCoeurb3pyw,1.7053608,0.053390786
